ID;MSG;SHARES;LIKES;COMMENTS;PROPERTIES;CREATED
197052454200_10155206501844201;#NASCARGoesWest continues with a quick stop at the Proving Grounds.;;166;7;;2017-03-19T16:59:10+0000
197052454200_10155204291124201;Check out whose chatting exclusively w/ pop culture journalist Sharon Carpenter! #TOYOTAxFADER Fort 2017!;;95;5;;2017-03-18T21:30:47+0000
197052454200_10155204220014201;"It's heating up at The FADER Fort! #ToyotaXFADER

Don't forget! Tune in for a FB Live exclusive with Bj THE CHICAGO KID at 4:30pm CST on Toyota Showcase.";;97;3;;2017-03-18T21:01:43+0000
197052454200_10155203739674201;#ICYMI - We kicked off The FADER FORT at the MyMusicRx Rock Show! This program delivers the healing power of music to hospitalized kids and teens. #ToyotaGiving;17;171;4;"[{""name""=>""Length"", ""text""=>""01:52""}]";2017-03-18T17:52:46+0000
197052454200_10155200491764201;The #Mirai is making an impact in many ways! This time in support of the Environmental Media Association’s Impact Summit!;1;309;23;;2017-03-17T18:55:48+0000
197052454200_10155197519029201;We had a blast at the MyMusicRx Rock Show for Kids concert! Share your memories and deliver the healing power of music with #ToyotaGiving.;5;121;2;;2017-03-17T18:00:02+0000
197052454200_10155193090339201;What could be a better mix? Snow, ski, the #Mirai and #TeamToyota athlete Elena Hight. All spotted at the Toyota Ski Pro-Am in Squaw Valley, CA benefiting our nonprofit partners, Waterkeeper Alliance and Protect Our Winters.;11;212;2;;2017-03-17T17:00:02+0000
197052454200_10155199543574201;Loving this sunset shot of Featured Fan Dylan M.'s new #Tacoma! #LetsGoPlaces;94;1098;37;;2017-03-17T15:30:06+0000
197052454200_10155197832119201;We took the #Prius for a spin! Check out The Toyota Drive Center Ride & Drive at the Twin Cities Auto Show.;28;388;10;;2017-03-17T00:56:28+0000
197052454200_10155197371014201;We love the crowds at the Twin Cities Auto Show! Come down and check out the floor!;18;284;8;"[{""name""=>""Length"", ""text""=>""00:03""}]";2017-03-16T23:00:25+0000
197052454200_10155196965604201;Is the sun setting on your current lease agreement? Let us help you navigate your final 90 days: http://toyota.us/2nKmQMw;8;58;1;;2017-03-16T21:00:11+0000
197052454200_10155196383979201;When in Arizona for #NASCARGoesWest, a stop at the baseball diamond is a must!;;56;1;;2017-03-16T18:36:32+0000
197052454200_10155196047639201;We can’t help but reminisce about last year’s music festivals as we gear up for another fun year! Share your favorite festival moments with us! #ToyotaMusic;5;131;5;;2017-03-16T18:00:42+0000
197052454200_10155196048784201;Ready to ROCK? Join us for live music, fun crafts and air guitar battles at The FADER fort! #ToyotaGiving;;73;1;;2017-03-16T16:46:02+0000
197052454200_10155194043554201;;;72;3;;2017-03-16T00:30:35+0000
197052454200_10155193787504201;We're rocking out at The FADER Fort this week!;;85;2;;2017-03-15T23:00:09+0000
197052454200_10155193511354201;The all-new 2018 Toyota #Camry--You won't be able to take your eyes off it. #TCAutoShow;21800;7929;2492;;2017-03-15T21:00:18+0000
197052454200_10155193264419201;We brought our A-game to the Twin Cities Auto Show! Which vehicle is your favorite?;47;524;26;;2017-03-15T19:04:26+0000
197052454200_10155193109479201;After an accident, Guaranteed Auto Protection from Toyota Financial Services helps cover the difference between what you owe on your vehicle contract and what your insurance company provides.;31;151;5;"[{""name""=>""Length"", ""text""=>""00:47""}]";2017-03-15T18:00:42+0000
197052454200_10155192958799201;Explore the floor of the Twin Cities Auto Show!;62;691;32;;2017-03-15T17:10:24+0000
197052454200_10155190908394201;The one and only #SwaggerWagon is the perfect tour guide! #Sienna #TCAutoShow;31;531;22;;2017-03-14T23:11:59+0000
197052454200_10155190588759201;We have a lot to do while we're here for the Twin Cities Auto Show! Thankfully we have the versatility of the #Sienna to get it all accomplished.;21;421;12;;2017-03-14T20:58:44+0000
197052454200_10155190250889201;We’re in Minneapolis for the Twin Cities Auto Show! Before we head to the show, we’re seeing the sights in the comfort and convenience of the #Sienna.;20;319;10;;2017-03-14T19:00:22+0000
197052454200_10155190232649201;Help shield yourself from life’s occasional bumps and bruises with Excess Wear and Use Protection from Toyota Financial Services. See dealer for details.;12;99;2;;2017-03-14T18:30:05+0000
197052454200_10155189818054201;Let the countdown begin! We are proud to announce our partnership with U.S. Figure Skating, USA Hockey, & US Speedskating for the #PyeongChang2018 Winter Olympic Games. http://toyota.us/2nplkQg;28;133;3;;2017-03-14T16:10:06+0000
197052454200_10155189527859201;We're excited about partnering with the International Olympic Committee and some U.S. NBGs in time for the Winter Games in #PyeongChang2018. Follow along for more details today!;39;248;5;"[{""name""=>""Length"", ""text""=>""00:31""}]";2017-03-14T14:01:13+0000
